Date,Open,High,Low,Close,Volume,Adj Close
06/04/2004,93.6,93.79,93.02,93.7,3860100,80.96
07/04/2004,93.37,93.58,92.51,93.08,4537300,80.43
08/04/2004,94,94.39,92.55,93.12,3868000,80.46
12/04/2004,93.5,94.36,93.4,93.74,3112600,81
13/04/2004,93.79,94.04,92.5,93.04,5013600,80.39
14/04/2004,92.1,93.86,92.1,93.7,5316300,80.96
15/04/2004,93.8,94.09,93.06,93.45,6844200,80.74
16/04/2004,999,92.35,91.04,92.28,11118000,79.73
19/04/2004,91.9,92.3,91.7,91.94,4159400,79.44
20/04/2004,92,92.48,90.65,90.65,4260200,78.33
21/04/2004,91.15,91.42,90.69,91.26,4623400,78.85
22/04/2004,90.5,91.51,89.7,90.74,7988000,78.4
23/04/2004,91,91.61,90.36,91.28,5063200,78.87
26/04/2004,90.75,91.56,90.35,90.43,4533600,78.14
27/04/2004,90.65,91.99,90.56,91.11,4768000,78.72
28/04/2004,90.3,90.98,90.21,90.41,4706000,78.12
29/04/2004,90.01,90.26,88.19,89.08,7763200,76.97
30/04/2004,89.01,89.2,88.01,88.17,5019500,76.18
03/05/2004,999,88.52,87.2,88.02,6070100,76.05
04/05/2004,88.02,89.74,88,89,5451800,76.9
05/05/2004,89.75,89.75,88.51,88.96,4402300,76.87
06/05/2004,88.1,89.1,87.59,88.36,4319100,76.5
07/05/2004,87.75,89.4,87.62,88.19,5407400,76.35
10/05/2004,87.6,88.1,86.37,86.88,6692400,75.22
11/05/2004,87.2,88.15,86.82,87.13,6575000,75.44
12/05/2004,87.25,87.25,85.12,86.81,8445800,75.16
13/05/2004,86.79,87.41,86.26,87.19,4708400,75.49
14/05/2004,86.65,87.35,86.07,86.41,5197800,74.81
17/05/2004,85.3,86.03,85.15,85.53,5700000,74.05
18/05/2004,86.08,86.49,86,86.06,4401100,74.51
19/05/2004,87.4,88.88,86.5,87.05,7431800,75.37
20/05/2004,87.06,87.95,87.05,87.42,4031500,75.69
21/05/2004,87.59,88.18,86.91,87.13,5130000,75.44
24/05/2004,87.75,87.84,86.55,87.1,3778100,75.41
25/05/2004,86.75,88.92,86.55,88.7,5358100,76.8
26/05/2004,88.64,88.85,88.04,88.35,4308200,76.49
27/05/2004,88.75,89.08,87.98,88.59,4094600,76.7
28/05/2004,88.48,88.85,88.25,88.59,3203800,76.7
01/06/2004,88,88.48,87.3,88.12,4884300,76.29
02/06/2004,88.64,88.64,87.89,87.98,3912600,76.17
03/06/2004,87.85,88.1,87.35,87.35,3011500,75.63
04/06/2004,87.95,88.49,87.5,87.56,3803400,75.81
07/06/2004,88.75,88.99,88.01,88.64,4264500,76.74
08/06/2004,88.64,90.5,88.4,90.04,5400300,77.96
09/06/2004,89.9,90.55,89.81,90.09,5233400,78
10/06/2004,90.23,90.75,89.89,90.46,3468700,78.32
14/06/2004,90.05,90.58,89.62,90.07,4121400,77.98
15/06/2004,90.49,91.21,90.23,90.54,4508300,78.39
16/06/2004,90.25,90.93,90.09,90.38,3145700,78.25
17/06/2004,90.5,90.56,90.07,90.44,4180200,78.3
18/06/2004,90.2,90.8,89.9,90.06,6470800,77.97
21/06/2004,90.4,90.43,89.31,89.49,3843400,77.48
22/06/2004,89.28,90.24,89.13,90.02,4149300,77.94
23/06/2004,90.1,90.84,89.84,90.79,4354700,78.61
24/06/2004,90.28,90.92,89.84,89.99,4069400,77.91
25/06/2004,89.95,90.23,88.94,89.55,5604700,77.53
28/06/2004,89.71,89.9,88.36,88.71,4423200,76.8
29/06/2004,88.35,88.49,87.9,88.29,4394800,76.44
30/06/2004,88.3,88.5,87.7,88.15,4724000,76.32
01/07/2004,88.28,88.44,86.57,87.5,5093900,75.76
02/07/2004,87.45,87.55,86.6,87.04,2874500,75.36
06/07/2004,86.5,86.73,85.13,85.7,6408100,74.2
07/07/2004,85.3,85.94,85.05,85.35,5677300,73.9
08/07/2004,85,85.01,83.58,83.65,7529000,72.42
09/07/2004,84.4,84.5,83.51,83.89,6595200,72.63
12/07/2004,84,85.25,83.42,84.1,6009200,72.81
13/07/2004,85.9,86.09,85.2,85.25,6001000,73.81
14/07/2004,84.84,85.24,83.78,84.13,6298600,72.84
15/07/2004,84.13,84.63,83.61,84.02,7086500,72.74
16/07/2004,86.05,86.48,84.28,84.28,10441400,72.97
19/07/2004,84.5,85.85,84.4,85.3,6596000,73.85
20/07/2004,85.63,86.49,85.3,86.36,5651300,74.77
21/07/2004,86.75,87.11,85.3,85.3,5534000,73.85
22/07/2004,85,86.4,84.68,86.06,5972600,74.51
23/07/2004,85.7,86.06,84.5,84.85,4309400,73.46
26/07/2004,84.85,85.58,84.51,85.09,4517500,73.67
27/07/2004,85.6,86.3,85.45,85.88,4098500,74.35
28/07/2004,85.88,86.28,84.88,85.85,6566200,74.33
29/07/2004,86.25,87.22,86.23,86.77,4232300,75.13
30/07/2004,86.45,87.4,86.39,87.07,3508500,75.38
02/08/2004,86.87,87.39,86.42,86.69,3408400,75.06
03/08/2004,86.7,86.8,85.44,85.71,4147200,74.21
04/08/2004,85.3,86.65,85.25,85.97,4160600,74.43
05/08/2004,85.97,86.42,85.01,85.19,3879900,73.76
06/08/2004,84.38,84.76,83.42,83.48,5219200,72.43
09/08/2004,83.48,83.96,82.87,83.55,3621100,72.49
10/08/2004,84,84.99,83.81,84.99,4351000,73.74
11/08/2004,83.7,83.98,83.1,83.69,5288000,72.61
12/08/2004,83.05,83.05,81.9,82.21,7134900,71.33
13/08/2004,82.54,83.94,82.51,83.91,5801900,72.8
16/08/2004,83.7,84.56,83.51,84.02,4361500,72.9
17/08/2004,84.1,84.54,83.66,84.04,3559400,72.92
18/08/2004,83.6,85.13,83.57,85.13,4397500,73.86
19/08/2004,84.75,85.35,84.45,84.89,4704500,73.65
20/08/2004,84.52,85.25,84.52,85.25,4501400,73.97
23/08/2004,85.23,85.45,84.65,84.65,4260600,73.44
24/08/2004,85,85.15,84.35,84.71,2710400,73.5
25/08/2004,85,85.27,84.55,85.07,4405600,73.81
26/08/2004,85,85.04,84.69,84.69,3134400,73.48
27/08/2004,84.65,84.95,84.59,84.94,2444800,73.7
30/08/2004,84.57,84.99,84.39,84.4,2277900,73.23
31/08/2004,84.55,84.69,83.65,84.69,3399500,73.48
01/09/2004,84.05,85.09,84.01,84.22,4748500,73.07
02/09/2004,84.22,84.78,83.85,84.57,3380400,73.38
03/09/2004,84.3,84.69,83.96,84.39,3479800,73.22
07/09/2004,84.7,85.44,84.6,84.97,4002800,73.72
08/09/2004,84.9,86.51,84.88,85.86,5721200,74.49
09/09/2004,85.86,86.79,85.86,86.44,4517400,75
10/09/2004,86.43,87,86.25,86.76,3753500,75.28
13/09/2004,87,87.28,86.08,86.49,4801400,75.04
14/09/2004,86.6,86.88,86.15,86.72,3953500,75.24
15/09/2004,85.94,86.5,85.89,86.37,4631200,74.94
16/09/2004,86.2,86.96,85.93,86.12,3623000,74.72
17/09/2004,86.4,86.5,85.44,85.74,6198700,74.39
20/09/2004,85.4,86.43,85.4,85.7,4380400,74.36
21/09/2004,85.7,86.11,85.34,85.72,4049700,74.37
22/09/2004,85.35,85.44,84.17,84.31,5037100,73.15
23/09/2004,84.04,84.27,83.24,83.88,4801200,72.78
24/09/2004,83.8,84.74,83.78,84.43,4899500,73.25
27/09/2004,84.1,84.44,83.98,84.16,4650300,73.02
28/09/2004,84.35,84.65,83.88,84.48,3874200,73.3
29/09/2004,84.48,84.98,84.15,84.98,4204500,73.73
30/09/2004,85.14,85.98,85.01,85.74,5198000,74.39
01/10/2004,85.95,86.98,85.88,86.72,4538000,75.24
04/10/2004,87,88.1,86.72,87.16,5001400,75.62
05/10/2004,87.95,88.03,87.13,87.32,5150700,75.76
06/10/2004,87.14,88.1,87.1,88.04,3984400,76.39
07/10/2004,88.04,88.1,87.4,87.42,3076900,75.85
08/10/2004,87.43,87.91,86.51,86.71,4090000,75.23
11/10/2004,86.77,87.2,86.27,86.63,3016300,75.16
12/10/2004,86.02,86.2,85.58,86,4626600,74.62
13/10/2004,86.26,86.48,84.43,84.98,6651400,73.73
14/10/2004,84.75,84.98,84.3,84.78,4233700,73.56
15/10/2004,84.78,85.25,84.6,84.85,5928500,73.62
18/10/2004,84.3,86.15,84.29,85.92,7182600,74.55
19/10/2004,88.2,89.73,88,89.37,13692200,77.54
20/10/2004,88.45,89.19,88.29,88.82,6926800,77.06
21/10/2004,88.4,88.76,87.66,88.1,6137500,76.44
22/10/2004,88.22,88.45,87.29,87.39,5988700,75.82
25/10/2004,87.36,88.9,87.31,88.43,5774500,76.72
26/10/2004,88.33,89.57,88.25,89,7335800,77.22
27/10/2004,88.58,90.27,88.5,90,6035100,78.09
28/10/2004,89.8,90.24,89.43,89.5,4226500,77.65
29/10/2004,89.4,89.9,88.95,89.75,4518500,77.87
01/11/2004,89.33,90.6,89.23,90.11,5160600,78.18
02/11/2004,89.55,91.22,89.5,90.47,5388700,78.49
03/11/2004,91.25,91.9,90.97,91.2,6553300,79.13
04/11/2004,91.05,92.7,90.82,92.38,6951600,80.15
05/11/2004,92.4,93.52,92.4,93.28,6708400,80.93
08/11/2004,92.5,93.7,92.5,93.37,4907300,81.17
09/11/2004,93,93.95,93,93.37,4513100,81.17
10/11/2004,92.92,94.3,92.92,93.61,6258400,81.38
11/11/2004,93.6,95.22,93.54,94.79,7453400,82.4
12/11/2004,94.66,95.5,94.56,95.32,4958400,82.86
15/11/2004,95.08,96,94.8,95.92,4887600,83.38
16/11/2004,95.25,95.5,94.65,94.89,5684100,82.49
17/11/2004,95.3,96.63,95.3,95.46,6353200,82.98
18/11/2004,95.36,95.7,95.03,95.1,4655900,82.67
19/11/2004,94.95,95.16,94.25,94.45,5679100,82.11
22/11/2004,94.3,95.4,94.16,95.11,5814100,82.68
23/11/2004,94.7,95.37,94.55,95.28,5529900,82.83
24/11/2004,95.04,95.79,95.04,95.46,3750600,82.98
26/11/2004,95.05,95.38,94.58,94.72,2204300,82.34
29/11/2004,94.94,96.38,94.94,95.5,5699800,83.02
30/11/2004,95.15,95.65,94.24,94.24,5870300,81.92
01/12/2004,94.5,96.07,94.47,95.88,5664500,83.35
02/12/2004,95.65,96.78,95.49,95.76,5152300,83.24
03/12/2004,96.55,97.63,96.55,97.08,7026800,84.39
06/12/2004,96.88,97.9,96.65,97.67,5263000,84.91
07/12/2004,97.7,98.25,95.99,96.1,6477100,83.54
08/12/2004,96.43,97.35,95.77,96.65,5310700,84.02
09/12/2004,96.2,97.6,95.71,97.51,5713700,84.77
10/12/2004,96.1,97.99,96.1,96.67,4188300,84.04
13/12/2004,96.85,97.2,96.08,96.45,4799500,83.84
14/12/2004,96.3,97.7,96.29,97.31,4493200,84.59
15/12/2004,96.92,97.7,96.81,97.33,3914500,84.61
16/12/2004,96.8,98.15,96.8,97.45,5660100,84.71
17/12/2004,97,98,96.2,96.2,8853100,83.63
20/12/2004,96.35,97.57,96.35,96.55,4769900,83.93
21/12/2004,96.59,97.15,96.51,97.02,4841800,84.34
22/12/2004,97.35,97.98,97.29,97.61,4950100,84.85
23/12/2004,97.5,98,97.5,97.72,3590600,84.95
27/12/2004,97.69,97.97,97.38,97.5,3262900,84.76
28/12/2004,97.4,98.55,97.37,98.3,4336400,85.45
29/12/2004,97.81,98.47,97.8,98.18,3296300,85.35
30/12/2004,98.1,99,98.07,98.3,3812400,85.45
31/12/2004,98.6,98.91,98.49,98.58,2793200,85.7
03/01/2005,98.97,99.1,97.25,97.75,5295200,84.97
04/01/2005,97.74,98.42,96.52,96.7,5711000,84.06
05/01/2005,96.6,97.83,96.4,96.5,5646700,83.89
06/01/2005,96.54,96.98,96.05,96.2,4561700,83.63
07/01/2005,96.5,96.8,95.47,95.78,6200700,83.26
10/01/2005,95.78,96.09,95.24,95.68,4625100,83.18
11/01/2005,95.68,95.79,94.71,95,4746400,82.58
12/01/2005,95,95.28,94.06,95.21,5828600,82.77
13/01/2005,95.39,96.2,93.7,94.45,5339400,82.11
14/01/2005,94.01,94.25,93.55,94.1,5520800,81.8
18/01/2005,93.65,95.34,93.62,94.9,8492100,82.5
19/01/2005,94.95,95.15,92.93,93.1,7352700,80.93
20/01/2005,92.61,93.84,92.6,93,5708600,80.85
21/01/2005,93,93.3,92.23,92.38,7002600,80.31
24/01/2005,92.7,92.85,91.76,91.79,6537300,79.79
25/01/2005,91.98,92.59,91.95,92.19,5070700,80.14
26/01/2005,92.3,92.87,91.94,91.95,5352000,79.93
27/01/2005,91.5,92.22,91.44,91.98,4746900,79.96
28/01/2005,92.68,93.59,92.48,92.89,5960600,80.75
31/01/2005,93.65,93.95,93.05,93.42,4759900,81.21
01/02/2005,93.67,94,93.37,93.86,3637400,81.59
02/02/2005,93.78,94.35,93.63,94.3,3597400,81.98
03/02/2005,93.87,93.94,93.06,93.54,3928700,81.31
04/02/2005,93.01,94.74,93,94.51,3807600,82.16
07/02/2005,94.35,94.9,94.33,94.53,2837800,82.18
08/02/2005,94.21,94.64,94.13,94.13,3541100,81.98
09/02/2005,94.14,94.83,92.54,92.7,5657100,80.74
10/02/2005,92.95,93.1,92.3,92.76,4838400,80.79
11/02/2005,92.7,93.97,92.5,93.3,4229300,81.26
14/02/2005,93.16,94.02,93.16,93.57,2868800,81.5
15/02/2005,93.5,94.67,93.48,94.33,4148000,82.16
16/02/2005,94.23,94.97,94.2,94.62,4466500,82.41
17/02/2005,94.5,94.76,93.74,93.75,4254200,81.65
18/02/2005,93.75,94.25,92.9,93.27,4265300,81.23
22/02/2005,92.67,93.5,92.23,92.32,4825100,80.41
23/02/2005,92.29,92.44,91.55,92.1,5622800,80.22
24/02/2005,91.98,93.09,91.85,92.64,4153900,80.69
25/02/2005,92.35,92.8,92.29,92.8,4078500,80.83
28/02/2005,92.53,92.76,92.41,92.58,4949800,80.63
01/03/2005,92.64,93.43,92.59,93.3,3819900,81.26
02/03/2005,92.75,93.73,92.75,92.92,4467400,80.93
03/03/2005,93.15,93.21,92.2,92.41,4037800,80.49
04/03/2005,92.94,93.18,92.36,92.37,4754000,80.45
07/03/2005,92.35,92.51,91.59,91.6,7046900,79.78
08/03/2005,91.7,92.56,91.7,92.13,5087800,80.24
09/03/2005,92.02,93,92.01,92.35,4511200,80.43
10/03/2005,92.35,92.8,92.09,92.41,3422500,80.49
11/03/2005,92.25,92.41,91.2,91.51,4494300,79.7
14/03/2005,91.5,92.04,91.5,91.9,3935500,80.04
15/03/2005,92,92.27,91.2,91.38,3663100,79.59
16/03/2005,90.74,91.4,90.25,90.65,5065300,78.95
17/03/2005,90.49,90.68,89.7,89.86,5562100,78.26
18/03/2005,89.86,89.9,89.09,89.28,7541500,77.76
21/03/2005,89.42,90.28,89.27,89.51,4402400,77.96
22/03/2005,89.61,90.34,89.26,89.5,4452500,77.95
23/03/2005,89.97,91.17,89.82,90.52,5472100,78.84
24/03/2005,90.8,91.55,90.7,90.7,4577100,79
28/03/2005,90.71,91.63,90.62,91.04,4088900,79.29
29/03/2005,90.74,91.07,90.18,90.6,6070400,78.91
30/03/2005,90.32,90.88,90.32,90.68,5253900,78.98
31/03/2005,90.46,91.41,90.22,91.38,4418600,79.59
01/04/2005,91.49,91.76,90.04,90.44,5721200,78.77
04/04/2005,90.08,90.62,89.77,90.32,3737800,78.67
05/04/2005,90.23,90.33,89.26,89.57,4568400,78.01
06/04/2005,89.05,89.38,88.71,89,7836800,77.52
07/04/2005,89,89.2,88.1,88.44,6355700,77.03
08/04/2005,88.28,88.46,87.5,87.6,5179200,76.3
11/04/2005,87.35,87.56,86.09,86.2,8296500,75.08
12/04/2005,85.9,86.24,85.17,85.75,8429700,74.69
13/04/2005,85.76,85.97,84.24,84.57,7090700,73.66
14/04/2005,84.51,85.41,83.47,83.64,10421200,72.85
15/04/2005,79,79.66,76.33,76.7,27906300,66.8
18/04/2005,77.15,77.75,76.14,76.65,13255000,66.76
19/04/2005,76.98,77.2,75.25,75.48,9259900,65.74
20/04/2005,75.48,75.87,71.85,72.01,20366300,62.72
21/04/2005,73,74.1,72.8,74.03,16224400,64.48
22/04/2005,74.23,74.7,73.26,74.21,10984400,64.63
25/04/2005,75.1,75.72,74.05,74.61,10219400,64.98
26/04/2005,74.68,76.98,74.65,75.43,12484300,65.7
27/04/2005,75.6,77.18,75.5,77.05,11631400,67.11
28/04/2005,77.05,77.11,75.65,75.91,8629200,66.11
29/04/2005,77.05,77.08,75.91,76.38,8147700,66.52
02/05/2005,76.88,77.29,76.03,76.51,7232500,66.64
03/05/2005,76.78,76.96,75.93,76.47,6196300,66.6
04/05/2005,76.6,77.2,76.5,77.08,5512300,67.13
05/05/2005,78,78.11,75.33,75.5,12371800,65.76
06/05/2005,75.56,75.92,74.97,75.26,7750300,65.72
09/05/2005,75.26,75.46,74.71,74.98,5616700,65.48
10/05/2005,74.75,74.76,73.04,73.3,7982200,64.01
11/05/2005,73.63,73.69,72.51,73.28,6915700,63.99
12/05/2005,73.53,73.8,72.5,72.62,6061900,63.42
13/05/2005,72.53,73.86,72.52,73.16,7150600,63.89
16/05/2005,73.09,74.49,73.09,74.34,5501500,64.92
17/05/2005,73.93,74.43,73.33,74.29,5135600,64.88
18/05/2005,75,76.82,74.69,76.36,10309600,66.68
19/05/2005,76.5,77.64,76.37,77.16,7030400,67.38
20/05/2005,77.28,77.28,76.36,76.41,6329800,66.73
23/05/2005,76.3,76.95,76,76.51,4759800,66.81
24/05/2005,76.14,76.51,75.56,75.81,5660700,66.2
25/05/2005,75.42,76.03,75.17,76,5483400,66.37
26/05/2005,76.45,77.41,76.29,77.14,5832000,67.36
27/05/2005,77.11,77.24,76.53,77.1,3163900,67.33
31/05/2005,77.3,77.41,75.5,75.55,6419000,65.98
01/06/2005,75.57,77.5,75.57,76.84,7380600,67.1
02/06/2005,76.75,77.39,76.68,77.35,4025600,67.55
03/06/2005,77.06,77.1,75.74,75.79,6149900,66.19
06/06/2005,75.8,75.9,74.92,75,5978600,65.5
07/06/2005,75,76.09,75,75.04,5226600,65.53
08/06/2005,75.04,75.4,74.63,74.8,4280000,65.32
09/06/2005,74.58,75.47,74.23,74.93,4423200,65.43
10/06/2005,74.75,75.05,74.1,74.77,4895800,65.29
13/06/2005,74.5,75.93,74.45,75.05,5715700,65.54
14/06/2005,75.05,75.43,74.73,74.89,4314900,65.4
15/06/2005,75.7,76.5,75.15,76.3,7103600,66.63
16/06/2005,76.4,77.25,76.31,77.05,7840000,67.29
17/06/2005,77.7,77.73,76.38,76.39,8593800,66.71
20/06/2005,76.03,76.98,75.57,76.55,3745600,66.85
21/06/2005,76.7,77,76.11,76.41,5339100,66.73
22/06/2005,76.83,77.49,76.67,77.23,5646300,67.44
23/06/2005,76.81,76.97,75.06,75.41,7766700,65.85
24/06/2005,75.17,75.4,74,74.01,10792100,64.63
27/06/2005,74.01,74.77,73.5,73.88,6489800,64.52
28/06/2005,73.83,75.3,73.45,75.3,8188800,65.76
29/06/2005,75.26,75.68,74.62,74.73,5519100,65.26
30/06/2005,74.8,75.49,74.07,74.2,6127000,64.8
01/07/2005,74.3,75.33,74.3,74.67,4353100,65.21
05/07/2005,74.38,74.97,74.16,74.79,5181800,65.31
06/07/2005,74.8,76.15,74.4,75.81,8009300,66.2
07/07/2005,75.15,77.53,75,77.38,10757200,67.57
08/07/2005,77.38,79.52,77.14,79.3,13440500,69.25
11/07/2005,79.4,79.52,78.52,78.96,7186700,68.95
12/07/2005,79.2,80.49,79.18,80.04,10945500,69.9
13/07/2005,81.16,81.75,81.16,81.45,11340000,71.13
14/07/2005,82,82.67,82,82.42,8546200,71.98
15/07/2005,82.43,82.75,81.52,82.38,7644100,71.94
18/07/2005,81.99,83.94,81.68,81.81,8705600,71.44
19/07/2005,84.72,85.11,83.7,83.7,14149700,73.09
20/07/2005,83.2,84.96,82.99,84.6,9323200,73.88
21/07/2005,84.6,84.95,83.4,84.4,8265300,73.7
22/07/2005,83.98,84.63,83.86,84.44,4570400,73.74
25/07/2005,83.98,84.52,83.92,84.2,4457800,73.53
26/07/2005,84.15,84.35,83.85,84.12,4542900,73.46
27/07/2005,83.8,84.13,82.81,83.87,4862200,73.24
28/07/2005,83.55,83.97,83.27,83.8,6189700,73.18
29/07/2005,83.3,83.95,83.22,83.46,4330300,72.88
01/08/2005,83,83.85,82.85,83.43,3664300,72.86
02/08/2005,83.27,83.86,83.04,83.31,5380700,72.75
03/08/2005,83.31,84.2,83.11,84.06,4256200,73.41
04/08/2005,83.75,83.89,82.98,83.12,5249900,72.59
05/08/2005,82.75,83.74,82.73,83.36,3714600,72.8
08/08/2005,83.41,83.89,83.02,83.36,4424300,72.97
09/08/2005,83.4,83.95,82.94,83.5,3793500,73.09
10/08/2005,83.65,84.01,81.97,82.02,5402400,71.8
11/08/2005,81.93,82.75,81.62,82.66,4570400,72.36
12/08/2005,82.15,82.58,82.06,82.19,4378200,71.95
15/08/2005,81.9,82.94,81.61,82.5,3431100,72.22
16/08/2005,82.07,82.43,81.09,81.3,4407400,71.17
17/08/2005,81.4,81.94,80.84,81.3,4853000,71.17
18/08/2005,81.1,82,80.8,81.15,3713300,71.04
19/08/2005,81.36,83.3,81.36,82.76,6481000,72.45
22/08/2005,82.75,83.35,81.85,82.6,5157200,72.31
23/08/2005,82.7,83.14,81.6,82.03,4000300,71.81
24/08/2005,81.53,82.4,81.23,81.32,4417600,71.19
25/08/2005,81.45,81.45,80.72,81.1,3606100,70.99
26/08/2005,80.81,81.02,80.26,80.38,5029300,70.36
29/08/2005,80,81.75,79.9,81.34,4025300,71.2
30/08/2005,81,81,79.98,80.54,5674200,70.5
31/08/2005,80.35,80.79,79.87,80.62,5400800,70.57
01/09/2005,80.16,80.32,79.34,79.54,6390600,69.63
02/09/2005,79.5,80.01,79.46,79.46,3680600,69.56
06/09/2005,79.7,81.19,79.7,81.02,6305500,70.92
07/09/2005,80.7,81.13,80.32,80.98,4116300,70.89
08/09/2005,81.28,81.52,80.5,80.8,4277300,70.73
09/09/2005,80.86,81.49,80.52,81.44,3982200,71.29
12/09/2005,81.03,82.11,81,81.48,3692800,71.33
13/09/2005,81.49,81.49,80.52,80.75,5040900,70.69
14/09/2005,80.75,81.4,80.42,80.48,3887700,70.45
15/09/2005,80.43,80.65,79.67,80.01,4864100,70.04
16/09/2005,80.38,80.5,79.83,80.33,7624900,70.32
19/09/2005,79.74,79.98,79.01,79.43,5148500,69.53
20/09/2005,79.27,79.65,78.63,78.7,7122300,68.89
21/09/2005,78,78.46,77.37,77.56,7126000,67.89
22/09/2005,77.56,78.5,77.3,78.21,6870400,68.46
23/09/2005,77.7,78.11,77.5,78,5434600,68.28
26/09/2005,78.31,78.41,76.93,77.41,5433200,67.76
27/09/2005,77.17,78.6,77.16,77.99,5499600,68.27
28/09/2005,78.06,79.73,78.06,79.5,7747700,69.59
29/09/2005,79.25,80.55,78.87,80.36,5899700,70.35
30/09/2005,80.02,80.5,79.97,80.22,5536500,70.22
03/10/2005,80.22,80.6,79.5,80.45,5297600,70.42
04/10/2005,80.65,81.47,79.93,80.11,6365100,70.13
05/10/2005,80.11,80.68,79.56,79.82,4998800,69.87
06/10/2005,79.82,80.27,78.7,79.7,8130200,69.77
07/10/2005,80.25,81.12,80.09,80.5,6130100,70.47
10/10/2005,81.24,82.1,81.08,81.25,7882900,71.12
11/10/2005,82.25,83.52,81.97,83.19,9781300,72.82
12/10/2005,82.75,82.93,81.95,82.19,7580800,71.95
13/10/2005,81.7,83.2,81.7,82.2,5530600,71.96
14/10/2005,82.6,82.71,81.6,82.35,5573700,72.09
17/10/2005,82.36,82.99,81.93,82.59,7964800,72.3
18/10/2005,84.33,84.6,83.35,83.48,12045300,73.08
19/10/2005,82.41,84.2,82.38,84.17,7502600,73.68
20/10/2005,84,84.19,82.88,83.17,5752700,72.81
21/10/2005,83.08,84,82.91,83.33,6020700,72.95
24/10/2005,83.15,83.61,82.6,83.47,5482200,73.07
25/10/2005,83.08,83.95,82.71,83.36,5393300,72.97
26/10/2005,82.97,83.87,82.72,82.89,4270800,72.56
27/10/2005,82.53,82.93,82.25,82.31,3705800,72.05
28/10/2005,82.32,82.43,80.5,81.42,6941300,71.27
31/10/2005,81.51,82.3,81.3,81.88,7531200,71.68
01/11/2005,81.85,82.15,81.29,81.59,5653100,71.42
02/11/2005,81.2,81.89,80.64,81.06,6447400,70.96
03/11/2005,81.55,83.03,81.31,82.87,7690900,72.54
04/11/2005,82.91,83.3,82.65,83,3831400,72.66
07/11/2005,83.1,83.85,83.07,83.61,4455100,73.19
08/11/2005,83.41,83.9,83.11,83.15,3798000,72.96
09/11/2005,82.71,83.33,82.49,82.84,3936200,72.69
10/11/2005,82.7,84.3,82.3,83.99,4732000,73.7
11/11/2005,84.2,84.84,84.15,84.55,4841300,74.19
14/11/2005,84.25,85,84.11,84.36,3915300,74.02
15/11/2005,84.03,85.9,84.03,85.53,6830800,75.05
16/11/2005,85.45,86.58,85.39,86.54,6694100,75.94
17/11/2005,86.18,86.98,85.76,86.89,5293600,76.24
18/11/2005,88,88,87.17,87.77,7985800,77.02
21/11/2005,87.6,87.87,87.01,87.29,4807900,76.59
22/11/2005,86.88,88.08,86.88,87.99,5786600,77.21
23/11/2005,88.12,89.39,87.95,88.8,5399300,77.92
25/11/2005,88.95,89.32,88.62,88.8,2199300,77.92
28/11/2005,88.8,89.43,88.75,89.11,5197900,78.19
29/11/2005,89.18,89.94,89.02,89.1,5147000,78.18
30/11/2005,89.05,89.64,88.73,88.9,6021500,78.01
01/12/2005,89.15,89.74,89.05,89.21,4668500,78.28
02/12/2005,89,89.15,88.36,88.65,4730500,77.79
05/12/2005,88.4,88.65,87.71,88.43,4023600,77.6
06/12/2005,88.56,89.84,88.56,89.14,4871500,78.22
07/12/2005,89,89.92,88.45,88.72,5284000,77.85
08/12/2005,88.57,88.91,86.67,87.5,5787000,76.78
09/12/2005,86.8,87.1,86.33,86.97,6461800,76.31
12/12/2005,87.01,87.35,85.76,85.96,6044100,75.43
13/12/2005,84.5,84.9,83.5,83.71,12545300,73.45
14/12/2005,83.65,83.95,82.95,83.13,7161800,72.94
15/12/2005,82.88,83.63,82.75,83.53,6155900,73.3
16/12/2005,83.89,84,83,83.37,7398200,73.16
19/12/2005,83.23,83.6,82.65,82.76,4985400,72.62
20/12/2005,82.95,83.1,82.06,82.48,5276200,72.37
21/12/2005,82.46,84,82.46,83.12,6846800,72.94
22/12/2005,82.61,83.23,82.3,83.22,6573600,73.02
23/12/2005,84,84.2,83.39,83.48,3616200,73.25
27/12/2005,83.48,84.5,82.89,82.99,4377800,72.82
28/12/2005,83.1,83.57,82.8,83.04,3836800,72.87
29/12/2005,82.8,83.06,82.22,82.4,3958400,72.3
30/12/2005,81.85,82.49,81.56,82.2,5449000,72.13
03/01/2006,82.45,82.55,80.81,82.06,11715100,72.01
04/01/2006,82.2,82.5,81.33,81.95,9832800,71.91
05/01/2006,81.4,82.9,81.25,82.5,7213400,72.39
06/01/2006,83.95,85.03,83.41,84.95,8196900,74.54
09/01/2006,83.9,84.25,83.38,83.73,6851100,73.47
10/01/2006,83.15,84.12,83.12,84.07,5700000,73.77
11/01/2006,84.37,84.81,83.4,84.17,5776400,73.86
12/01/2006,83.82,83.96,83.4,83.57,4924100,73.33
13/01/2006,83,83.45,82.5,83.17,6921600,72.98
17/01/2006,82.8,83.16,82.54,83,8718400,72.83
18/01/2006,84,84.7,83.52,83.8,10984800,73.53
19/01/2006,84.14,84.39,83.02,83.09,6483500,72.91
20/01/2006,83.04,83.05,81.25,81.36,8605800,71.39
23/01/2006,81.33,81.92,80.92,81.41,6114100,71.44
24/01/2006,81.39,82.15,80.8,80.85,6069000,70.94
25/01/2006,81.05,81.62,80.61,80.91,6374300,71
26/01/2006,81.5,81.65,80.59,80.72,7810200,70.83
